170.584, 129.405, 5.855, 21.968 False
170.390, 129.407, 5.787, 22.001 False
170.198, 129.409, 5.730, 22.034 False
170.008, 129.411, 5.686, 22.067 False
169.818, 129.413, 5.658, 22.100 False
169.629, 129.415, 5.640, 22.133 False
169.441, 129.417, 5.629, 22.166 False
169.253, 129.419, 5.617, 22.199 False
169.065, 129.421, 5.611, 22.232 False
168.878, 129.423, 5.608, 22.265 False
168.690, 129.425, 5.610, 22.298 False
168.502, 129.427, 5.614, 22.331 False
168.315, 129.429, 5.620, 22.364 False
168.127, 129.431, 5.624, 22.397 False
167.939, 129.433, 5.627, 22.430 False
167.751, 129.435, 5.627, 22.463 False
167.563, 129.437, 5.624, 22.496 False
167.375, 129.439, 5.618, 22.529 False
167.188, 129.441, 5.611, 22.562 False
167.001, 129.443, 5.601, 22.595 False
166.815, 129.445, 5.588, 22.628 False
166.629, 129.447, 5.574, 22.661 False
166.443, 129.449, 5.557, 22.694 False
166.259, 129.451, 5.539, 22.727 False
166.074, 129.452, 5.519, 22.760 False
165.891, 129.454, 5.497, 22.793 False
165.708, 129.456, 5.473, 22.826 False
165.527, 129.458, 5.448, 22.859 False
165.346, 129.459, 5.420, 22.892 False
165.166, 129.461, 5.394, 22.925 False
164.987, 129.463, 5.369, 22.958 False
164.808, 129.464, 5.348, 22.991 False
164.630, 129.466, 5.332, 23.024 False
164.453, 129.468, 5.323, 23.057 False
164.275, 129.469, 5.322, 23.090 False
164.098, 129.471, 5.330, 23.123 False
163.919, 129.473, 5.350, 23.156 False
163.740, 129.474, 5.377, 23.189 False
163.559, 129.476, 5.412, 23.222 False
163.378, 129.477, 5.449, 23.255 False
163.195, 129.479, 5.489, 23.288 False
163.010, 129.481, 5.526, 23.321 False
162.825, 129.482, 5.561, 23.354 False
162.638, 129.484, 5.590, 23.387 False
162.451, 129.485, 5.614, 23.420 False
162.264, 129.487, 5.632, 23.453 False
162.076, 129.488, 5.646, 23.486 False
161.887, 129.490, 5.654, 23.519 False
161.699, 129.491, 5.657, 23.552 False
161.510, 129.493, 5.657, 23.585 False
161.322, 129.494, 5.653, 23.618 False
161.134, 129.496, 5.646, 23.651 False
160.946, 129.497, 5.636, 23.684 False
160.758, 129.499, 5.624, 23.717 False
160.571, 129.500, 5.610, 23.750 False
160.385, 129.502, 5.594, 23.783 False
160.199, 129.503, 5.576, 23.816 False
160.014, 129.505, 5.556, 23.849 False
159.829, 129.506, 5.535, 23.882 False
159.646, 129.507, 5.512, 23.915 False
159.463, 129.508, 5.487, 23.948 False
159.280, 129.509, 5.463, 23.981 False
159.099, 129.509, 5.442, 24.014 False
158.918, 129.510, 5.426, 24.047 False
158.737, 129.511, 5.417, 24.080 False
158.557, 129.512, 5.416, 24.113 False
158.376, 129.513, 5.426, 24.146 False
158.194, 129.514, 5.444, 24.179 False
158.012, 129.515, 5.473, 24.212 False
157.828, 129.516, 5.507, 24.245 False
157.643, 129.517, 5.545, 24.278 False
157.457, 129.518, 5.584, 24.311 False
157.270, 129.519, 5.620, 24.344 False
157.081, 129.520, 5.651, 24.377 False
156.892, 129.521, 5.678, 24.410 False
156.702, 129.522, 5.699, 24.443 False
156.512, 129.522, 5.715, 24.476 False
156.321, 129.523, 5.726, 24.509 False
156.130, 129.524, 5.733, 24.542 False
155.939, 129.525, 5.735, 24.575 False
155.748, 129.526, 5.734, 24.608 False
155.557, 129.527, 5.728, 24.641 False
155.366, 129.528, 5.718, 24.674 False
155.176, 129.528, 5.706, 24.707 False
154.986, 129.529, 5.691, 24.740 False
154.797, 129.530, 5.675, 24.773 False
154.609, 129.531, 5.656, 24.806 False
154.421, 129.531, 5.636, 24.839 False
154.234, 129.532, 5.614, 24.872 False
154.047, 129.533, 5.591, 24.905 False
153.861, 129.533, 5.568, 24.938 False
153.677, 129.534, 5.547, 24.971 False
153.492, 129.535, 5.528, 25.004 False
153.308, 129.535, 5.513, 25.037 False
153.125, 129.536, 5.504, 25.070 False
152.941, 129.536, 5.503, 25.103 False
152.758, 129.536, 5.512, 25.136 False
152.573, 129.537, 5.530, 25.169 False
152.388, 129.537, 5.559, 25.202 False
152.201, 129.537, 5.593, 25.235 False
152.014, 129.538, 5.631, 25.268 False
151.825, 129.538, 5.668, 25.301 False
151.634, 129.538, 5.704, 25.334 False
151.443, 129.539, 5.734, 25.367 False
151.251, 129.539, 5.759, 25.400 False
151.059, 129.540, 5.778, 25.433 False
150.865, 129.540, 5.792, 25.466 False
150.672, 129.540, 5.801, 25.499 False
150.479, 129.541, 5.806, 25.532 False
150.285, 129.541, 5.807, 25.565 False
150.092, 129.541, 5.803, 25.598 False
149.899, 129.542, 5.797, 25.631 False
149.706, 129.542, 5.787, 25.664 False
149.513, 129.542, 5.774, 25.697 False
149.321, 129.542, 5.756, 25.730 False
149.130, 129.543, 5.738, 25.763 False
148.940, 129.543, 5.717, 25.796 False
148.750, 129.543, 5.695, 25.829 False
148.561, 129.543, 5.672, 25.862 False
148.372, 129.544, 5.647, 25.895 False
148.185, 129.544, 5.621, 25.928 False
147.998, 129.544, 5.596, 25.961 False
147.812, 129.544, 5.570, 25.994 False
147.627, 129.544, 5.549, 26.027 False
147.443, 129.544, 5.532, 26.060 False
147.259, 129.545, 5.521, 26.093 False
147.075, 129.545, 5.520, 26.126 False
146.890, 129.545, 5.526, 26.159 False
146.705, 129.545, 5.544, 26.192 False
146.520, 129.545, 5.569, 26.225 False
146.333, 129.545, 5.604, 26.258 False
146.145, 129.545, 5.642, 26.291 False
145.955, 129.545, 5.681, 26.324 False
145.765, 129.545, 5.717, 26.357 False
145.573, 129.545, 5.747, 26.390 False
145.381, 129.545, 5.771, 26.423 False
145.188, 129.545, 5.788, 26.456 False
144.994, 129.545, 5.801, 26.489 False
144.801, 129.546, 5.809, 26.522 False
144.607, 129.546, 5.813, 26.555 False
144.413, 129.546, 5.812, 26.588 False
144.220, 129.546, 5.808, 26.621 False
144.026, 129.546, 5.801, 26.654 False
143.833, 129.546, 5.790, 26.687 False
143.641, 129.546, 5.777, 26.720 False
143.449, 129.546, 5.761, 26.753 False
143.257, 129.545, 5.741, 26.786 False
143.067, 129.545, 5.719, 26.819 False
142.877, 129.545, 5.694, 26.852 False
142.688, 129.545, 5.669, 26.885 False
142.500, 129.545, 5.644, 26.918 False
142.312, 129.545, 5.619, 26.951 False
142.126, 129.545, 5.595, 26.984 False
141.940, 129.545, 5.575, 27.017 False
141.754, 129.545, 5.559, 27.050 False
141.569, 129.545, 5.549, 27.083 False
141.384, 129.545, 5.547, 27.116 False
141.199, 129.545, 5.553, 27.149 False
141.013, 129.544, 5.570, 27.182 False
140.827, 129.544, 5.594, 27.215 False
140.639, 129.544, 5.627, 27.248 False
140.450, 129.544, 5.664, 27.281 False
140.260, 129.544, 5.704, 27.314 False
140.069, 129.544, 5.741, 27.347 False
139.876, 129.543, 5.774, 27.380 False
139.683, 129.543, 5.800, 27.413 False
139.489, 129.543, 5.820, 27.446 False
139.294, 129.543, 5.834, 27.479 False
139.100, 129.543, 5.842, 27.512 False
138.905, 129.543, 5.845, 27.545 False
138.710, 129.542, 5.844, 27.578 False
138.515, 129.542, 5.840, 27.611 False
138.321, 129.542, 5.832, 27.644 False
138.127, 129.541, 5.821, 27.677 False
137.934, 129.541, 5.807, 27.710 False
137.741, 129.540, 5.791, 27.743 False
137.548, 129.540, 5.772, 27.776 False
137.356, 129.539, 5.751, 27.809 False
137.165, 129.539, 5.726, 27.842 False
136.975, 129.539, 5.700, 27.875 False
136.786, 129.538, 5.671, 27.908 False
136.598, 129.538, 5.643, 27.941 False
136.411, 129.537, 5.616, 27.974 False
136.224, 129.537, 5.590, 28.007 False
136.039, 129.537, 5.568, 28.040 False
135.854, 129.536, 5.551, 28.073 False
135.669, 129.536, 5.540, 28.106 False
135.484, 129.535, 5.537, 28.139 False
135.299, 129.535, 5.544, 28.172 False
135.114, 129.535, 5.558, 28.205 False
134.928, 129.534, 5.583, 28.238 False
134.740, 129.534, 5.613, 28.271 False
134.552, 129.533, 5.649, 28.304 False
134.362, 129.533, 5.682, 28.337 False
134.172, 129.533, 5.710, 28.370 False
133.981, 129.532, 5.724, 28.403 False
133.790, 129.532, 5.714, 28.436 False
133.601, 129.531, 5.680, 28.469 False
133.413, 129.531, 5.625, 28.502 False
133.228, 129.530, 5.552, 28.535 False
133.046, 129.530, 5.464, 28.568 False
132.867, 129.530, 5.361, 28.601 False
132.692, 129.529, 5.245, 28.634 False
132.521, 129.529, 5.118, 28.667 False
132.354, 129.528, 4.983, 28.700 False
132.193, 129.528, 4.833, 28.733 False
132.036, 129.528, 4.674, 28.766 False
131.885, 129.527, 4.516, 28.799 False
131.740, 129.527, 4.357, 28.832 False
131.599, 129.526, 4.200, 28.865 False
131.464, 129.526, 4.044, 28.898 False
131.333, 129.526, 3.892, 28.931 False
131.208, 129.525, 3.747, 28.964 False
131.086, 129.525, 3.614, 28.997 False
130.969, 129.524, 3.482, 29.030 False
130.856, 129.524, 3.364, 29.063 False
130.747, 129.524, 3.243, 29.096 False
130.642, 129.523, 3.138, 29.129 False
130.540, 129.523, 3.026, 29.162 False
130.442, 129.522, 2.931, 29.195 False
130.346, 129.522, 2.841, 29.228 False
130.253, 129.522, 2.750, 29.261 False
130.163, 129.521, 2.660, 29.294 False
130.077, 129.521, 2.571, 29.327 False
129.993, 129.521, 2.483, 29.360 False
129.912, 129.521, 2.397, 29.393 False
129.834, 129.520, 2.313, 29.426 False
129.759, 129.520, 2.231, 29.459 False
129.686, 129.520, 2.152, 29.492 False
129.616, 129.519, 2.075, 29.525 False
129.549, 129.519, 2.000, 29.558 False
129.484, 129.518, 1.927, 29.591 False
129.421, 129.518, 1.858, 29.624 False
129.361, 129.517, 1.790, 29.657 False
129.303, 129.517, 1.725, 29.690 False
129.246, 129.517, 1.662, 29.723 False
129.192, 129.517, 1.602, 29.756 False
129.140, 129.516, 1.543, 29.789 False
129.090, 129.516, 1.487, 29.822 False
129.042, 129.516, 1.433, 29.855 False
128.995, 129.516, 1.380, 29.888 False
128.950, 129.515, 1.330, 29.921 False
128.907, 129.515, 1.281, 29.954 False
128.865, 129.515, 1.234, 29.987 False
128.825, 129.515, 1.189, 30.020 False
128.786, 129.515, 1.146, 30.053 False
128.749, 129.515, 1.104, 30.086 False
128.713, 129.514, 1.063, 30.119 False
128.678, 129.514, 1.024, 30.152 False
128.646, 129.514, 0.957, 30.185 False
128.616, 129.514, 0.884, 30.218 False
128.588, 129.514, 0.822, 30.251 False
128.562, 129.514, 0.770, 30.284 False
128.537, 129.514, 0.731, 30.317 False
128.513, 129.514, 0.708, 30.350 False
128.490, 129.513, 0.705, 30.383 False
128.466, 129.513, 0.721, 30.416 False
128.438, 129.513, 0.854, 30.449 False
128.409, 129.513, 0.858, 30.482 False
128.378, 129.513, 0.908, 30.515 False
128.344, 129.513, 1.023, 30.548 False
128.304, 129.513, 1.195, 30.581 False
128.260, 129.512, 1.328, 30.614 False
128.212, 129.512, 1.420, 30.647 False
128.163, 129.512, 1.464, 30.680 False
128.112, 129.513, 1.536, 30.713 False
128.057, 129.513, 1.654, 30.746 False
127.997, 129.513, 1.809, 30.779 False
127.933, 129.513, 1.960, 30.812 False
127.863, 129.512, 2.111, 30.845 False
127.788, 129.513, 2.259, 30.878 False
127.708, 129.514, 2.412, 30.911 False
127.623, 129.513, 2.568, 30.944 False
127.533, 129.513, 2.725, 30.977 False
127.438, 129.513, 2.884, 31.010 False
127.337, 129.513, 3.042, 31.043 False
127.231, 129.513, 3.199, 31.076 False
127.120, 129.512, 3.357, 31.109 False
127.004, 129.512, 3.515, 31.142 False
126.883, 129.512, 3.674, 31.175 False
126.756, 129.512, 3.833, 31.208 False
126.624, 129.512, 3.991, 31.241 False
126.487, 129.511, 4.149, 31.274 False
126.345, 129.511, 4.306, 31.307 False
126.197, 129.511, 4.461, 31.340 False
126.044, 129.510, 4.612, 31.373 False
125.887, 129.510, 4.755, 31.406 False
125.725, 129.510, 4.889, 31.439 False
125.559, 129.510, 5.011, 31.472 False
125.390, 129.509, 5.122, 31.505 False
125.217, 129.509, 5.218, 31.538 False
125.041, 129.509, 5.301, 31.571 False
124.863, 129.508, 5.370, 31.604 False
124.683, 129.508, 5.428, 31.637 False
124.502, 129.508, 5.476, 31.670 False
124.319, 129.507, 5.514, 31.703 False
124.135, 129.508, 5.542, 31.736 False
123.950, 129.508, 5.561, 31.769 False
123.766, 129.508, 5.568, 31.802 False
123.581, 129.507, 5.564, 31.835 False
123.396, 129.507, 5.557, 31.868 False
123.212, 129.507, 5.554, 31.901 False
123.027, 129.507, 5.554, 31.934 False
122.842, 129.507, 5.556, 31.967 False
122.657, 129.507, 5.558, 32.000 False
122.472, 129.506, 5.561, 32.033 False
122.287, 129.506, 5.562, 32.066 False
122.102, 129.506, 5.562, 32.099 False
121.917, 129.506, 5.560, 32.132 False
121.732, 129.506, 5.556, 32.165 False
121.547, 129.505, 5.550, 32.198 False
121.363, 129.505, 5.543, 32.231 False
121.178, 129.505, 5.534, 32.264 False
120.994, 129.505, 5.523, 32.297 False
120.811, 129.505, 5.510, 32.330 False
120.627, 129.504, 5.497, 32.363 False
120.445, 129.504, 5.481, 32.396 False
120.263, 129.504, 5.465, 32.429 False
120.081, 129.504, 5.446, 32.462 False
119.900, 129.504, 5.428, 32.495 False
119.720, 129.503, 5.407, 32.528 False
119.540, 129.503, 5.387, 32.561 False
119.361, 129.503, 5.364, 32.594 False
119.183, 129.503, 5.342, 32.627 False
119.006, 129.503, 5.318, 32.660 False
118.829, 129.502, 5.294, 32.693 False
118.653, 129.502, 5.269, 32.726 False
118.478, 129.502, 5.244, 32.759 False
118.304, 129.502, 5.217, 32.792 False
118.131, 129.502, 5.191, 32.825 False
117.959, 129.501, 5.163, 32.858 False
117.788, 129.501, 5.136, 32.891 False
117.617, 129.501, 5.108, 32.924 False
117.448, 129.501, 5.081, 32.957 False
117.279, 129.501, 5.052, 32.990 False
117.111, 129.501, 5.025, 33.023 False
116.945, 129.500, 4.996, 33.056 False
116.778, 129.500, 4.999, 33.089 False
116.611, 129.500, 4.995, 33.122 False
116.445, 129.500, 4.979, 33.155 False
116.280, 129.500, 4.952, 33.188 False
116.115, 129.499, 4.922, 33.221 False
115.952, 129.499, 4.890, 33.254 False
115.790, 129.499, 4.859, 33.287 False
115.629, 129.499, 4.827, 33.320 False
115.469, 129.499, 4.796, 33.353 False
115.310, 129.498, 4.764, 33.386 False
115.152, 129.498, 4.734, 33.419 False
114.995, 129.498, 4.702, 33.452 False
114.839, 129.498, 4.672, 33.485 False
114.684, 129.498, 4.640, 33.518 False
114.530, 129.497, 4.610, 33.551 False
114.377, 129.497, 4.580, 33.584 False
114.225, 129.497, 4.551, 33.617 False
114.075, 129.497, 4.514, 33.650 False
113.925, 129.497, 4.470, 33.683 False
113.778, 129.497, 4.420, 33.716 False
113.632, 129.496, 4.363, 33.749 False
113.488, 129.496, 4.304, 33.782 False
113.347, 129.496, 4.244, 33.815 False
113.207, 129.496, 4.192, 33.848 False
113.068, 129.496, 4.152, 33.881 False
112.931, 129.495, 4.108, 33.914 False
112.795, 129.495, 4.054, 33.947 False
112.661, 129.495, 4.005, 33.980 False
112.529, 129.495, 3.962, 34.013 False
112.398, 129.495, 3.916, 34.046 False
112.269, 129.495, 3.863, 34.079 False
112.142, 129.495, 3.808, 34.112 False
112.016, 129.494, 3.750, 34.145 False
111.893, 129.494, 3.693, 34.178 False
111.771, 129.494, 3.635, 34.211 False
111.651, 129.494, 3.586, 34.244 False
111.533, 129.494, 3.546, 34.277 False
111.416, 129.494, 3.501, 34.310 False
111.300, 129.494, 3.451, 34.343 False
111.186, 129.494, 3.398, 34.376 False
111.075, 129.493, 3.343, 34.409 False
110.964, 129.493, 3.289, 34.442 False
110.856, 129.493, 3.234, 34.475 False
110.750, 129.493, 3.179, 34.508 False
110.645, 129.493, 3.124, 34.541 False
110.543, 129.493, 3.070, 34.574 False
110.442, 129.493, 3.016, 34.607 False
110.342, 129.493, 2.962, 34.640 False
110.245, 129.493, 2.907, 34.673 False
110.150, 129.493, 2.853, 34.706 False
110.056, 129.492, 2.800, 34.739 False
109.964, 129.492, 2.747, 34.772 False
109.874, 129.492, 2.694, 34.805 False
109.785, 129.492, 2.640, 34.838 False
109.699, 129.492, 2.587, 34.871 False
109.614, 129.492, 2.534, 34.904 False
109.530, 129.492, 2.483, 34.937 False
109.449, 129.492, 2.431, 34.970 False
109.369, 129.492, 2.379, 35.003 False
109.291, 129.492, 2.337, 35.036 False
109.215, 129.492, 2.268, 35.069 False
109.141, 129.492, 2.203, 35.102 False
109.069, 129.492, 2.144, 35.135 False
108.999, 129.492, 2.089, 35.168 False
108.931, 129.492, 2.034, 35.201 False
108.864, 129.492, 1.980, 35.234 False
108.799, 129.492, 1.926, 35.267 False
108.736, 129.491, 1.888, 35.300 False
108.674, 129.491, 1.842, 35.333 False
108.614, 129.491, 1.793, 35.366 False
108.556, 129.491, 1.741, 35.399 False
108.499, 129.491, 1.688, 35.432 False
108.444, 129.491, 1.634, 35.465 False
108.391, 129.491, 1.581, 35.498 False
108.339, 129.491, 1.528, 35.531 False
108.290, 129.491, 1.476, 35.564 False
108.242, 129.491, 1.425, 35.597 False
108.196, 129.491, 1.375, 35.630 False
108.151, 129.491, 1.327, 35.663 False
108.108, 129.491, 1.279, 35.696 False
108.066, 129.491, 1.233, 35.729 False
108.026, 129.491, 1.189, 35.762 False
107.988, 129.491, 1.146, 35.795 False
107.950, 129.491, 1.105, 35.828 False
107.915, 129.491, 1.064, 35.861 False
107.880, 129.492, 1.024, 35.894 False
107.847, 129.492, 0.987, 35.927 False
107.815, 129.492, 0.951, 35.960 False
107.784, 129.492, 0.916, 35.993 False
107.754, 129.492, 0.883, 36.026 False
107.725, 129.492, 0.851, 36.059 False
107.698, 129.492, 0.819, 36.092 False
107.671, 129.492, 0.790, 36.125 False
107.645, 129.492, 0.761, 36.158 False
107.620, 129.492, 0.733, 36.191 False
107.597, 129.492, 0.706, 36.224 False
107.574, 129.492, 0.680, 36.257 False
107.551, 129.492, 0.655, 36.290 False
107.530, 129.492, 0.631, 36.323 False
107.510, 129.491, 0.607, 36.356 False
107.490, 129.491, 0.585, 36.389 False
107.471, 129.491, 0.564, 36.422 False
107.452, 129.491, 0.543, 36.455 False
107.435, 129.491, 0.523, 36.488 False
107.418, 129.491, 0.504, 36.521 False
107.401, 129.491, 0.486, 36.554 False
107.385, 129.491, 0.468, 36.587 False
107.370, 129.491, 0.451, 36.620 False
107.356, 129.490, 0.432, 36.653 False
107.341, 129.490, 0.417, 36.686 False
107.328, 129.490, 0.402, 36.719 False
107.315, 129.490, 0.387, 36.752 False
107.302, 129.490, 0.373, 36.785 False
107.290, 129.490, 0.360, 36.818 False
107.278, 129.491, 0.346, 36.851 False
107.267, 129.491, 0.333, 36.884 False
107.256, 129.491, 0.321, 36.917 False
107.246, 129.491, 0.310, 36.950 False
107.236, 129.491, 0.298, 36.983 False
107.226, 129.491, 0.287, 37.016 False
107.217, 129.491, 0.276, 37.049 False
107.208, 129.491, 0.266, 37.082 False
107.199, 129.491, 0.257, 37.115 False
107.190, 129.491, 0.247, 37.148 False
107.182, 129.491, 0.238, 37.181 False
107.175, 129.491, 0.230, 37.214 False
107.167, 129.491, 0.221, 37.247 False
107.160, 129.491, 0.213, 37.280 False
107.153, 129.491, 0.205, 37.313 False
107.146, 129.491, 0.198, 37.346 False
107.140, 129.491, 0.191, 37.379 False
107.134, 129.491, 0.184, 37.412 False
107.128, 129.491, 0.177, 37.445 False
107.122, 129.491, 0.171, 37.478 False
107.116, 129.491, 0.164, 37.511 False
107.111, 129.491, 0.158, 37.544 False
107.106, 129.491, 0.153, 37.577 False
107.101, 129.491, 0.147, 37.610 False
107.096, 129.491, 0.142, 37.643 False
107.091, 129.491, 0.136, 37.676 False
107.087, 129.491, 0.131, 37.709 False
107.083, 129.491, 0.127, 37.742 False
107.079, 129.491, 0.122, 37.775 False
107.075, 129.491, 0.118, 37.808 False
107.071, 129.491, 0.113, 37.841 False
107.067, 129.491, 0.109, 37.874 False
107.064, 129.491, 0.105, 37.907 False
107.060, 129.491, 0.101, 37.940 False
107.057, 129.491, 0.098, 37.973 False
107.054, 129.491, 0.094, 38.006 False
107.051, 129.491, 0.091, 38.039 False
107.048, 129.491, 0.087, 38.072 False
107.045, 129.491, 0.084, 38.105 False
107.042, 129.491, 0.081, 38.138 False
107.039, 129.491, 0.078, 38.171 False
107.037, 129.491, 0.075, 38.204 False
107.034, 129.491, 0.072, 38.237 False
107.032, 129.491, 0.070, 38.270 False
107.030, 129.491, 0.067, 38.303 False
107.028, 129.491, 0.065, 38.336 False
107.028, 129.491, 0.003, 38.369 False
107.028, 129.491, -0.021, 38.402 False
107.028, 129.491, -0.017, 38.435 False
107.028, 129.491, 0.008, 38.468 False
107.027, 129.491, 0.019, 38.501 False
107.026, 129.491, 0.026, 38.534 False
107.025, 129.491, 0.032, 38.567 False
107.024, 129.491, 0.036, 38.600 False
107.022, 129.491, 0.038, 38.633 False
107.021, 129.491, 0.040, 38.666 False
107.020, 129.491, 0.041, 38.699 False
107.018, 129.491, 0.041, 38.732 False
107.017, 129.491, 0.041, 38.765 False
107.016, 129.491, 0.041, 38.798 False
107.014, 129.491, 0.040, 38.831 False
107.013, 129.491, 0.039, 38.864 False
107.012, 129.491, 0.038, 38.897 False
107.010, 129.491, 0.037, 38.930 False
107.009, 129.491, 0.036, 38.963 False
107.008, 129.491, 0.035, 38.996 False
107.007, 129.491, 0.034, 39.029 False
107.006, 129.491, 0.033, 39.062 False
107.005, 129.491, 0.032, 39.095 False
107.005, 129.491, 0.009, 39.128 False
107.005, 129.491, 0.010, 39.161 False
107.004, 129.491, 0.010, 39.194 False
107.004, 129.491, 0.010, 39.227 False
107.004, 129.491, 0.011, 39.260 False
107.004, 129.491, 0.012, 39.293 False
107.004, 129.491, 0.013, 39.326 False
107.004, 129.491, 0.016, 39.359 False
107.003, 129.491, 0.020, 39.392 False
107.003, 129.491, 0.023, 39.425 False
107.002, 129.491, 0.031, 39.458 False
107.002, 129.492, 0.035, 39.491 False
107.001, 129.492, 0.035, 39.524 False
107.000, 129.493, 0.034, 39.557 False
106.999, 129.494, 0.052, 39.590 False
106.998, 129.495, 0.043, 39.623 False
106.996, 129.497, 0.056, 39.656 False
106.993, 129.499, 0.074, 39.689 False
106.989, 129.501, 0.139, 39.722 False
106.984, 129.506, 0.168, 39.755 False
106.978, 129.510, 0.166, 39.788 False
106.972, 129.515, 0.209, 39.821 False
106.964, 129.520, 0.222, 39.854 False
106.956, 129.526, 0.253, 39.887 False
106.947, 129.533, 0.285, 39.920 False
106.938, 129.541, 0.305, 39.953 False
106.925, 129.549, 0.404, 39.986 False
106.910, 129.556, 0.447, 40.019 False
106.893, 129.563, 0.497, 40.052 False
106.876, 129.569, 0.532, 40.085 False
106.856, 129.576, 0.603, 40.118 False
106.835, 129.582, 0.669, 40.151 False
106.812, 129.588, 0.703, 40.184 False
106.788, 129.595, 0.766, 40.217 False
106.763, 129.601, 0.754, 40.250 False
106.738, 129.607, 0.771, 40.283 False
106.712, 129.613, 0.792, 40.316 False
106.685, 129.619, 0.839, 40.349 False
106.657, 129.626, 0.881, 40.382 False
106.626, 129.632, 0.956, 40.415 False
106.593, 129.639, 1.016, 40.448 False
106.556, 129.646, 1.119, 40.481 False
106.519, 129.654, 1.141, 40.514 False
106.481, 129.660, 1.161, 40.547 False
106.442, 129.668, 1.182, 40.580 False
106.402, 129.675, 1.218, 40.613 False
106.361, 129.682, 1.256, 40.646 False
106.319, 129.690, 1.302, 40.679 False
106.275, 129.697, 1.347, 40.712 False
106.229, 129.705, 1.395, 40.745 False
106.182, 129.713, 1.438, 40.778 False
106.134, 129.721, 1.484, 40.811 False
106.083, 129.727, 1.530, 40.844 False
106.032, 129.733, 1.573, 40.877 False
105.979, 129.741, 1.612, 40.910 False
105.924, 129.747, 1.654, 40.943 False
105.869, 129.755, 1.693, 40.976 False
105.812, 129.762, 1.736, 41.009 False
105.753, 129.769, 1.777, 41.042 False
105.693, 129.776, 1.819, 41.075 False
105.632, 129.783, 1.859, 41.108 False
105.569, 129.790, 1.899, 41.141 False
105.506, 129.798, 1.939, 41.174 False
105.440, 129.805, 1.979, 41.207 False
105.374, 129.812, 2.018, 41.240 False
105.306, 129.820, 2.057, 41.273 False
105.237, 129.826, 2.094, 41.306 False
105.167, 129.833, 2.128, 41.339 False
105.095, 129.841, 2.155, 41.372 False
105.024, 129.849, 2.179, 41.405 False
104.951, 129.857, 2.200, 41.438 False
104.878, 129.865, 2.219, 41.471 False
104.804, 129.873, 2.237, 41.504 False
104.730, 129.882, 2.254, 41.537 False
104.655, 129.890, 2.270, 41.570 False
104.579, 129.898, 2.284, 41.603 False
104.503, 129.906, 2.298, 41.636 False
104.427, 129.915, 2.311, 41.669 False
104.350, 129.923, 2.323, 41.702 False
104.273, 129.930, 2.333, 41.735 False
104.196, 129.938, 2.344, 41.768 False
104.118, 129.946, 2.354, 41.801 False
104.039, 129.953, 2.362, 41.834 False
103.961, 129.961, 2.371, 41.867 False
103.882, 129.967, 2.378, 41.900 False
103.803, 129.975, 2.387, 41.933 False
103.724, 129.981, 2.393, 41.966 False
103.644, 129.987, 2.400, 41.999 False
103.564, 129.991, 2.400, 42.032 False
103.484, 129.994, 2.407, 42.065 False
103.404, 129.996, 2.412, 42.098 False
103.323, 129.999, 2.420, 42.131 False
103.242, 130.000, 2.423, 42.164 False
103.161, 130.002, 2.431, 42.197 False
103.080, 130.002, 2.432, 42.230 False
102.999, 130.003, 2.438, 42.263 False
102.917, 130.005, 2.447, 42.296 False
102.835, 130.008, 2.452, 42.329 False
102.754, 130.010, 2.453, 42.362 False
102.672, 130.011, 2.455, 42.395 False
102.590, 130.012, 2.458, 42.428 False
102.508, 130.014, 2.461, 42.461 False
102.426, 130.014, 2.463, 42.494 False
102.344, 130.015, 2.466, 42.527 False
102.262, 130.013, 2.460, 42.560 False
102.180, 130.010, 2.458, 42.593 False
102.097, 130.005, 2.460, 42.626 False
102.015, 130.001, 2.468, 42.659 False
101.933, 129.995, 2.464, 42.692 False
101.851, 129.989, 2.472, 42.725 False
101.768, 129.982, 2.468, 42.758 False
101.686, 129.975, 2.476, 42.791 False
101.603, 129.966, 2.471, 42.824 False
101.521, 129.958, 2.479, 42.857 False
101.439, 129.949, 2.474, 42.890 False
101.356, 129.940, 2.482, 42.923 False
101.274, 129.929, 2.476, 42.956 False
101.192, 129.918, 2.484, 42.989 False
101.110, 129.906, 2.478, 43.022 False
101.027, 129.895, 2.486, 43.055 False
100.945, 129.881, 2.480, 43.088 False
100.863, 129.868, 2.488, 43.121 False
100.781, 129.854, 2.482, 43.154 False
100.699, 129.840, 2.490, 43.187 False
100.617, 129.824, 2.484, 43.220 False
100.535, 129.809, 2.492, 43.253 False
100.453, 129.795, 2.500, 43.286 False
100.370, 129.782, 2.504, 43.319 False
100.288, 129.767, 2.498, 43.352 False
100.206, 129.754, 2.500, 43.385 False
100.124, 129.738, 2.496, 43.418 False
100.042, 129.723, 2.500, 43.451 False
99.960, 129.706, 2.491, 43.484 False
99.879, 129.686, 2.478, 43.517 False
99.799, 129.664, 2.472, 43.550 False
99.719, 129.643, 2.487, 43.583 False
99.639, 129.620, 2.481, 43.616 False
99.559, 129.597, 2.491, 43.649 False
99.479, 129.572, 2.483, 43.682 False
99.399, 129.548, 2.493, 43.715 False
99.320, 129.521, 2.480, 43.748 False
99.241, 129.494, 2.488, 43.781 False
99.162, 129.466, 2.479, 43.814 False
99.084, 129.437, 2.492, 43.847 False
99.006, 129.407, 2.482, 43.880 False
98.927, 129.377, 2.494, 43.913 False
